date,variable,value,value01
1973-11-01,psavert,14,0.8013245033112583
1973-12-01,psavert,14.4,0.8278145695364238
1974-01-01,psavert,14,0.8013245033112583
1974-02-01,psavert,13.8,0.7880794701986755
1974-03-01,psavert,13,0.7350993377483444
1974-04-01,psavert,12.7,0.7152317880794702
1974-05-01,psavert,12.3,0.6887417218543047
1974-06-01,psavert,12.5,0.7019867549668874
1974-07-01,psavert,12.7,0.7152317880794702
1974-08-01,psavert,11.6,0.6423841059602649
1974-09-01,psavert,12.3,0.6887417218543047
1974-10-01,psavert,13,0.7350993377483444
1974-11-01,psavert,13.4,0.7615894039735099
1974-12-01,psavert,13.6,0.7748344370860927
1975-01-01,psavert,12.8,0.7218543046357616
1975-02-01,psavert,12.1,0.6754966887417219
1975-03-01,psavert,12.3,0.6887417218543047
1975-04-01,psavert,13.9,0.794701986754967
1975-05-01,psavert,17,1
1975-06-01,psavert,13.9,0.794701986754967
1975-07-01,psavert,12.3,0.6887417218543047
1975-08-01,psavert,12.6,0.7086092715231788
1975-09-01,psavert,12.6,0.7086092715231788
1975-10-01,psavert,13,0.7350993377483444
1975-11-01,psavert,12.3,0.6887417218543047
1975-12-01,psavert,11.5,0.6357615894039735
1976-01-01,psavert,11.3,0.6225165562913908
1976-02-01,psavert,11.9,0.6622516556291391
1976-03-01,psavert,11.8,0.6556291390728477
1976-04-01,psavert,11.2,0.6158940397350993
1976-05-01,psavert,11.8,0.6556291390728477
1976-06-01,psavert,10.9,0.5960264900662252
1976-07-01,psavert,11.2,0.6158940397350993
1976-08-01,psavert,11.2,0.6158940397350993
1976-09-01,psavert,10.8,0.5894039735099338
1976-10-01,psavert,10.6,0.5761589403973509
1976-11-01,psavert,10.9,0.5960264900662252
1976-12-01,psavert,9.9,0.5298013245033113
1977-01-01,psavert,9.8,0.5231788079470199
1977-02-01,psavert,8.5,0.4370860927152318
1977-03-01,psavert,9.8,0.5231788079470199
1977-04-01,psavert,9.9,0.5298013245033113
1977-05-01,psavert,9.8,0.5231788079470199
1977-06-01,psavert,10.2,0.5496688741721854
1977-07-01,psavert,10.1,0.543046357615894
1977-08-01,psavert,10.5,0.5695364238410596
1977-09-01,psavert,10.7,0.5827814569536424
1977-10-01,psavert,10.7,0.5827814569536424
1977-11-01,psavert,10.8,0.5894039735099338
1977-12-01,psavert,11,0.6026490066225165
1978-01-01,psavert,11.4,0.6291390728476821
1978-02-01,psavert,10.7,0.5827814569536424
1978-03-01,psavert,10.5,0.5695364238410596
1978-04-01,psavert,10.3,0.5562913907284769
1978-05-01,psavert,9.8,0.5231788079470199
1978-06-01,psavert,9.5,0.5033112582781457
1978-07-01,psavert,10.3,0.5562913907284769
1978-08-01,psavert,9.9,0.5298013245033113
1978-09-01,psavert,10,0.5364238410596026
1978-10-01,psavert,10.2,0.5496688741721854
1978-11-01,psavert,10,0.5364238410596026
1978-12-01,psavert,10,0.5364238410596026
1979-01-01,psavert,10.6,0.5761589403973509
1979-02-01,psavert,10.5,0.5695364238410596
1979-03-01,psavert,10.7,0.5827814569536424
1979-04-01,psavert,10.4,0.5629139072847682
1979-05-01,psavert,9.8,0.5231788079470199
1979-06-01,psavert,9.3,0.490066225165563
1979-07-01,psavert,10,0.5364238410596026
1979-08-01,psavert,9.2,0.48344370860927144
1979-09-01,psavert,8.9,0.4635761589403974
1979-10-01,psavert,9.3,0.490066225165563
1979-11-01,psavert,9.4,0.49668874172185434
1979-12-01,psavert,9.8,0.5231788079470199
1980-01-01,psavert,9.6,0.509933774834437
1980-02-01,psavert,9.8,0.5231788079470199
1980-03-01,psavert,9.8,0.5231788079470199
1980-04-01,psavert,10.5,0.5695364238410596
1980-05-01,psavert,10.6,0.5761589403973509
1980-06-01,psavert,10.4,0.5629139072847682
1980-07-01,psavert,10.5,0.5695364238410596
1980-08-01,psavert,10.6,0.5761589403973509
1980-09-01,psavert,11.1,0.609271523178808
1980-10-01,psavert,11,0.6026490066225165
1980-11-01,psavert,11.5,0.6357615894039735
1980-12-01,psavert,11.2,0.6158940397350993
1981-01-01,psavert,10.5,0.5695364238410596
1981-02-01,psavert,10.4,0.5629139072847682
1981-03-01,psavert,10.3,0.5562913907284769
1981-04-01,psavert,10.3,0.5562913907284769
1981-05-01,psavert,10.4,0.5629139072847682
1981-06-01,psavert,10.2,0.5496688741721854
1981-07-01,psavert,11.7,0.6490066225165563
1981-08-01,psavert,11.4,0.6291390728476821
1981-09-01,psavert,11.9,0.6622516556291391
1981-10-01,psavert,12.5,0.7019867549668874
1981-11-01,psavert,12.7,0.7152317880794702
1981-12-01,psavert,12,0.6688741721854304
1982-01-01,psavert,12.2,0.6821192052980132
1982-02-01,psavert,11.6,0.6423841059602649
1982-03-01,psavert,11.7,0.6490066225165563
1982-04-01,psavert,12.4,0.695364238410596
1982-05-01,psavert,11.7,0.6490066225165563
1982-06-01,psavert,11.6,0.6423841059602649
1982-07-01,psavert,12,0.6688741721854304
1982-08-01,psavert,11.9,0.6622516556291391
1982-09-01,psavert,11.1,0.609271523178808
1982-10-01,psavert,10.7,0.5827814569536424
1982-11-01,psavert,10.3,0.5562913907284769
1982-12-01,psavert,10.3,0.5562913907284769
1983-01-01,psavert,10.4,0.5629139072847682
1983-02-01,psavert,10.5,0.5695364238410596
1983-03-01,psavert,10,0.5364238410596026
1983-04-01,psavert,9.6,0.509933774834437
1983-05-01,psavert,9.4,0.49668874172185434
1983-06-01,psavert,8.5,0.4370860927152318
1983-07-01,psavert,9,0.47019867549668876
1983-08-01,psavert,8.7,0.4503311258278145
1983-09-01,psavert,9,0.47019867549668876
1983-10-01,psavert,9.1,0.47682119205298007
1983-11-01,psavert,9.7,0.5165562913907285
1983-12-01,psavert,9.5,0.5033112582781457
1984-01-01,psavert,9.4,0.49668874172185434
1984-02-01,psavert,11.1,0.609271523178808
1984-03-01,psavert,10.9,0.5960264900662252
1984-04-01,psavert,10.9,0.5960264900662252
1984-05-01,psavert,10.5,0.5695364238410596
1984-06-01,psavert,10.5,0.5695364238410596
1984-07-01,psavert,11,0.6026490066225165
1984-08-01,psavert,11.2,0.6158940397350993
1984-09-01,psavert,11.2,0.6158940397350993
1984-10-01,psavert,11.2,0.6158940397350993
1984-11-01,psavert,10.3,0.5562913907284769
1984-12-01,psavert,10.6,0.5761589403973509
1985-01-01,psavert,9.7,0.5165562913907285
1985-02-01,psavert,8.5,0.4370860927152318
1985-03-01,psavert,8.1,0.4105960264900662
1985-04-01,psavert,9.4,0.49668874172185434
1985-05-01,psavert,10.5,0.5695364238410596
1985-06-01,psavert,9,0.47019867549668876
1985-07-01,psavert,8.5,0.4370860927152318
1985-08-01,psavert,7.5,0.3708609271523179
1985-09-01,psavert,6.7,0.3178807947019868
1985-10-01,psavert,8.5,0.4370860927152318
1985-11-01,psavert,8.4,0.43046357615894043
1985-12-01,psavert,8,0.40397350993377484
1986-01-01,psavert,8,0.40397350993377484
1986-02-01,psavert,8.7,0.4503311258278145
1986-03-01,psavert,9.3,0.490066225165563
1986-04-01,psavert,9.1,0.47682119205298007
1986-05-01,psavert,8.6,0.44370860927152317
1986-06-01,psavert,8.8,0.456953642384106
1986-07-01,psavert,8.7,0.4503311258278145
1986-08-01,psavert,8.4,0.43046357615894043
1986-09-01,psavert,6.6,0.31125827814569534
1986-10-01,psavert,7.8,0.3907284768211921
1986-11-01,psavert,8.2,0.4172185430463576
1986-12-01,psavert,6.4,0.2980132450331126
1987-01-01,psavert,9.1,0.47682119205298007
1987-02-01,psavert,7.9,0.3973509933774835
1987-03-01,psavert,7.9,0.3973509933774835
1987-04-01,psavert,3.8,0.12582781456953643
1987-05-01,psavert,7.5,0.3708609271523179
1987-06-01,psavert,7,0.33774834437086093
1987-07-01,psavert,6.8,0.3245033112582782
1987-08-01,psavert,6.5,0.304635761589404
1987-09-01,psavert,7,0.33774834437086093
1987-10-01,psavert,7.6,0.37748344370860926
1987-11-01,psavert,7.9,0.3973509933774835
1987-12-01,psavert,8,0.40397350993377484
1988-01-01,psavert,7.5,0.3708609271523179
1988-02-01,psavert,7.9,0.3973509933774835
1988-03-01,psavert,7.5,0.3708609271523179
1988-04-01,psavert,8.1,0.4105960264900662
1988-05-01,psavert,7.7,0.38410596026490074
1988-06-01,psavert,7.8,0.3907284768211921
1988-07-01,psavert,7.9,0.3973509933774835
1988-08-01,psavert,7.8,0.3907284768211921
1988-09-01,psavert,8.2,0.4172185430463576
1988-10-01,psavert,8,0.40397350993377484
1988-11-01,psavert,7.7,0.38410596026490074
1988-12-01,psavert,7.7,0.38410596026490074
1989-01-01,psavert,8,0.40397350993377484
1989-02-01,psavert,8.4,0.43046357615894043
1989-03-01,psavert,8.9,0.4635761589403974
1989-04-01,psavert,7.9,0.3973509933774835
1989-05-01,psavert,7.6,0.37748344370860926
1989-06-01,psavert,7.6,0.37748344370860926
1989-07-01,psavert,7.7,0.38410596026490074
1989-08-01,psavert,7.1,0.3443708609271523
1989-09-01,psavert,7.5,0.3708609271523179
1989-10-01,psavert,7.9,0.3973509933774835
1989-11-01,psavert,8,0.40397350993377484
1989-12-01,psavert,7.2,0.3509933774834438
1990-01-01,psavert,7.4,0.3642384105960265
1990-02-01,psavert,8.1,0.4105960264900662
1990-03-01,psavert,7.8,0.3907284768211921
1990-04-01,psavert,8.2,0.4172185430463576
1990-05-01,psavert,8,0.40397350993377484
1990-06-01,psavert,7.9,0.3973509933774835
1990-07-01,psavert,8,0.40397350993377484
1990-08-01,psavert,7.5,0.3708609271523179
1990-09-01,psavert,7.5,0.3708609271523179
1990-10-01,psavert,7.3,0.35761589403973515
1990-11-01,psavert,7.4,0.3642384105960265
1990-12-01,psavert,8.2,0.4172185430463576
1991-01-01,psavert,8.7,0.4503311258278145
1991-02-01,psavert,8.3,0.42384105960264906
1991-03-01,psavert,7.4,0.3642384105960265
1991-04-01,psavert,8,0.40397350993377484
1991-05-01,psavert,7.7,0.38410596026490074
1991-06-01,psavert,8.2,0.4172185430463576
1991-07-01,psavert,7.6,0.37748344370860926
1991-08-01,psavert,7.9,0.3973509933774835
1991-09-01,psavert,8.1,0.4105960264900662
1991-10-01,psavert,8.6,0.44370860927152317
1991-11-01,psavert,8.4,0.43046357615894043
1991-12-01,psavert,9.1,0.47682119205298007
1992-01-01,psavert,8.8,0.456953642384106
1992-02-01,psavert,9.2,0.48344370860927144
1992-03-01,psavert,9.2,0.48344370860927144
1992-04-01,psavert,9.4,0.49668874172185434
1992-05-01,psavert,9.4,0.49668874172185434
1992-06-01,psavert,9.5,0.5033112582781457
1992-07-01,psavert,9.1,0.47682119205298007
1992-08-01,psavert,9.2,0.48344370860927144
1992-09-01,psavert,8.2,0.4172185430463576
1992-10-01,psavert,7.4,0.3642384105960265
1992-11-01,psavert,7.3,0.35761589403973515
1992-12-01,psavert,9.9,0.5298013245033113
1993-01-01,psavert,8.3,0.42384105960264906
1993-02-01,psavert,8.4,0.43046357615894043
1993-03-01,psavert,8.3,0.42384105960264906
1993-04-01,psavert,8.2,0.4172185430463576
1993-05-01,psavert,7.7,0.38410596026490074
1993-06-01,psavert,7.2,0.3509933774834438
1993-07-01,psavert,7,0.33774834437086093
1993-08-01,psavert,7.1,0.3443708609271523
1993-09-01,psavert,6.3,0.29139072847682124
1993-10-01,psavert,5.6,0.24503311258278143
1993-11-01,psavert,5.6,0.24503311258278143
1993-12-01,psavert,8.4,0.43046357615894043
1994-01-01,psavert,6.4,0.2980132450331126
1994-02-01,psavert,5.9,0.26490066225165565
1994-03-01,psavert,6.2,0.28476821192052987
1994-04-01,psavert,5.8,0.2582781456953642
1994-05-01,psavert,7.1,0.3443708609271523
1994-06-01,psavert,6.3,0.29139072847682124
1994-07-01,psavert,6.4,0.2980132450331126
1994-08-01,psavert,5.9,0.26490066225165565
1994-09-01,psavert,6.2,0.28476821192052987
1994-10-01,psavert,6.5,0.304635761589404
1994-11-01,psavert,6.4,0.2980132450331126
1994-12-01,psavert,6.5,0.304635761589404
1995-01-01,psavert,6.9,0.33112582781456956
1995-02-01,psavert,7.3,0.35761589403973515
1995-03-01,psavert,7,0.33774834437086093
1995-04-01,psavert,6.3,0.29139072847682124
1995-05-01,psavert,6.5,0.304635761589404
1995-06-01,psavert,6.1,0.2781456953642384
1995-07-01,psavert,6.4,0.2980132450331126
1995-08-01,psavert,6.1,0.2781456953642384
1995-09-01,psavert,6.1,0.2781456953642384
1995-10-01,psavert,6.5,0.304635761589404
1995-11-01,psavert,6,0.271523178807947
1995-12-01,psavert,5.5,0.2384105960264901
1996-01-01,psavert,6.1,0.2781456953642384
1996-02-01,psavert,6.1,0.2781456953642384
1996-03-01,psavert,6,0.271523178807947
1996-04-01,psavert,5,0.20529801324503313
1996-05-01,psavert,6.1,0.2781456953642384
1996-06-01,psavert,6.5,0.304635761589404
1996-07-01,psavert,6.1,0.2781456953642384
1996-08-01,psavert,5.9,0.26490066225165565
1996-09-01,psavert,6,0.271523178807947
1996-10-01,psavert,5.8,0.2582781456953642
1996-11-01,psavert,5.8,0.2582781456953642
1996-12-01,psavert,5.7,0.25165562913907286
1997-01-01,psavert,5.6,0.24503311258278143
1997-02-01,psavert,5.7,0.25165562913907286
1997-03-01,psavert,5.8,0.2582781456953642
1997-04-01,psavert,5.9,0.26490066225165565
1997-05-01,psavert,6.2,0.28476821192052987
1997-06-01,psavert,6,0.271523178807947
1997-07-01,psavert,5.5,0.2384105960264901
1997-08-01,psavert,5.4,0.23178807947019872
1997-09-01,psavert,5.6,0.24503311258278143
1997-10-01,psavert,5.6,0.24503311258278143
1997-11-01,psavert,5.8,0.2582781456953642
1997-12-01,psavert,5.8,0.2582781456953642
1998-01-01,psavert,6.7,0.3178807947019868
1998-02-01,psavert,6.8,0.3245033112582782
1998-03-01,psavert,6.9,0.33112582781456956
1998-04-01,psavert,6.6,0.31125827814569534
1998-05-01,psavert,6.3,0.29139072847682124
1998-06-01,psavert,6.2,0.28476821192052987
1998-07-01,psavert,6.3,0.29139072847682124
1998-08-01,psavert,6.2,0.28476821192052987
1998-09-01,psavert,5.8,0.2582781456953642
1998-10-01,psavert,5.6,0.24503311258278143
1998-11-01,psavert,5.7,0.25165562913907286
1998-12-01,psavert,5.2,0.21854304635761593
1999-01-01,psavert,5.7,0.25165562913907286
1999-02-01,psavert,5.6,0.24503311258278143
1999-03-01,psavert,5.3,0.2251655629139073
1999-04-01,psavert,4.5,0.17218543046357618
1999-05-01,psavert,4.3,0.15894039735099338
1999-06-01,psavert,4.2,0.15231788079470202
1999-07-01,psavert,4.1,0.1456953642384106
1999-08-01,psavert,4,0.13907284768211922
1999-09-01,psavert,3.5,0.10596026490066227
1999-10-01,psavert,3.9,0.13245033112582782
1999-11-01,psavert,4.1,0.1456953642384106
1999-12-01,psavert,3.7,0.11920529801324506
2000-01-01,psavert,4.7,0.18543046357615897
2000-02-01,psavert,4.2,0.15231788079470202
2000-03-01,psavert,3.9,0.13245033112582782
2000-04-01,psavert,4.4,0.1655629139072848
2000-05-01,psavert,4.2,0.15231788079470202
2000-06-01,psavert,4.2,0.15231788079470202
2000-07-01,psavert,4.6,0.17880794701986755
2000-08-01,psavert,4.6,0.17880794701986755
2000-09-01,psavert,3.8,0.12582781456953643
2000-10-01,psavert,4,0.13907284768211922
2000-11-01,psavert,3.8,0.12582781456953643
2000-12-01,psavert,3.5,0.10596026490066227
2001-01-01,psavert,4,0.13907284768211922
2001-02-01,psavert,4.1,0.1456953642384106
2001-03-01,psavert,4.5,0.17218543046357618
2001-04-01,psavert,4.3,0.15894039735099338
2001-05-01,psavert,3.7,0.11920529801324506
2001-06-01,psavert,3.7,0.11920529801324506
2001-07-01,psavert,5,0.20529801324503313
2001-08-01,psavert,6.1,0.2781456953642384
2001-09-01,psavert,6.3,0.29139072847682124
2001-10-01,psavert,2.7,0.05298013245033115
2001-11-01,psavert,3.4,0.09933774834437087
2001-12-01,psavert,3.8,0.12582781456953643
2002-01-01,psavert,5.6,0.24503311258278143
2002-02-01,psavert,5.3,0.2251655629139073
2002-03-01,psavert,5.3,0.2251655629139073
2002-04-01,psavert,5.1,0.2119205298013245
2002-05-01,psavert,5.6,0.24503311258278143
2002-06-01,psavert,5.4,0.23178807947019872
2002-07-01,psavert,4.6,0.17880794701986755
2002-08-01,psavert,4.4,0.1655629139072848
2002-09-01,psavert,4.9,0.19867549668874177
2002-10-01,psavert,4.7,0.18543046357615897
2002-11-01,psavert,4.7,0.18543046357615897
2002-12-01,psavert,4.5,0.17218543046357618
2003-01-01,psavert,4.5,0.17218543046357618
2003-02-01,psavert,4.7,0.18543046357615897
2003-03-01,psavert,4.6,0.17880794701986755
2003-04-01,psavert,4.6,0.17880794701986755
2003-05-01,psavert,5.1,0.2119205298013245
2003-06-01,psavert,4.9,0.19867549668874177
2003-07-01,psavert,5.5,0.2384105960264901
2003-08-01,psavert,5.3,0.2251655629139073
2003-09-01,psavert,4.5,0.17218543046357618
2003-10-01,psavert,4.6,0.17880794701986755
2003-11-01,psavert,4.7,0.18543046357615897
2003-12-01,psavert,4.8,0.19205298013245034
2004-01-01,psavert,4.5,0.17218543046357618
2004-02-01,psavert,4.5,0.17218543046357618
2004-03-01,psavert,4.5,0.17218543046357618
2004-04-01,psavert,4.7,0.18543046357615897
2004-05-01,psavert,4.7,0.18543046357615897
2004-06-01,psavert,5,0.20529801324503313
2004-07-01,psavert,4.5,0.17218543046357618
2004-08-01,psavert,4.6,0.17880794701986755
2004-09-01,psavert,3.9,0.13245033112582782
2004-10-01,psavert,3.8,0.12582781456953643
2004-11-01,psavert,3.4,0.09933774834437087
2004-12-01,psavert,6.3,0.29139072847682124
2005-01-01,psavert,2.9,0.06622516556291391
2005-02-01,psavert,2.7,0.05298013245033115
2005-03-01,psavert,2.7,0.05298013245033115
2005-04-01,psavert,2.1,0.013245033112582794
2005-05-01,psavert,3,0.07284768211920531
2005-06-01,psavert,2.2,0.01986754966887419
2005-07-01,psavert,1.9,0
2005-08-01,psavert,2.4,0.033112582781456956
2005-09-01,psavert,2.3,0.026490066225165556
2005-10-01,psavert,2.6,0.04635761589403975
2005-11-01,psavert,2.7,0.05298013245033115
2005-12-01,psavert,2.8,0.05960264900662251
2006-01-01,psavert,3.7,0.11920529801324506
2006-02-01,psavert,3.8,0.12582781456953643
2006-03-01,psavert,3.7,0.11920529801324506
2006-04-01,psavert,3.4,0.09933774834437087
2006-05-01,psavert,3.2,0.0860927152317881
2006-06-01,psavert,3.4,0.09933774834437087
2006-07-01,psavert,2.9,0.06622516556291391
2006-08-01,psavert,3,0.07284768211920531
2006-09-01,psavert,3,0.07284768211920531
2006-10-01,psavert,3.1,0.0794701986754967
2006-11-01,psavert,3.2,0.0860927152317881
2006-12-01,psavert,3,0.07284768211920531
2007-01-01,psavert,3,0.07284768211920531
2007-02-01,psavert,3.3,0.09271523178807947
2007-03-01,psavert,3.6,0.11258278145695366
2007-04-01,psavert,3.2,0.0860927152317881
2007-05-01,psavert,3,0.07284768211920531
2007-06-01,psavert,2.8,0.05960264900662251
2007-07-01,psavert,2.8,0.05960264900662251
2007-08-01,psavert,2.6,0.04635761589403975
2007-09-01,psavert,2.8,0.05960264900662251
2007-10-01,psavert,2.8,0.05960264900662251
2007-11-01,psavert,2.5,0.03973509933774835
2007-12-01,psavert,3,0.07284768211920531
2008-01-01,psavert,3.4,0.09933774834437087
2008-02-01,psavert,3.9,0.13245033112582782
2008-03-01,psavert,4,0.13907284768211922
2008-04-01,psavert,3.5,0.10596026490066227
2008-05-01,psavert,7.9,0.3973509933774835
2008-06-01,psavert,5.6,0.24503311258278143
2008-07-01,psavert,4.4,0.1655629139072848
2008-08-01,psavert,3.7,0.11920529801324506
2008-09-01,psavert,4.4,0.1655629139072848
2008-10-01,psavert,5.4,0.23178807947019872
2008-11-01,psavert,6.3,0.29139072847682124
2008-12-01,psavert,6.5,0.304635761589404
2009-01-01,psavert,6.5,0.304635761589404
2009-02-01,psavert,5.9,0.26490066225165565
2009-03-01,psavert,6.1,0.2781456953642384
2009-04-01,psavert,6.7,0.3178807947019868
2009-05-01,psavert,8.1,0.4105960264900662
2009-06-01,psavert,6.7,0.3178807947019868
2009-07-01,psavert,6,0.271523178807947
2009-08-01,psavert,4.9,0.19867549668874177
2009-09-01,psavert,5.9,0.26490066225165565
2009-10-01,psavert,5.4,0.23178807947019872
2009-11-01,psavert,5.7,0.25165562913907286
2009-12-01,psavert,5.7,0.25165562913907286
2010-01-01,psavert,5.6,0.24503311258278143
2010-02-01,psavert,5.2,0.21854304635761593
2010-03-01,psavert,5,0.20529801324503313
2010-04-01,psavert,5.6,0.24503311258278143
2010-05-01,psavert,6,0.271523178807947
2010-06-01,psavert,5.9,0.26490066225165565
2010-07-01,psavert,5.9,0.26490066225165565
2010-08-01,psavert,5.8,0.2582781456953642
2010-09-01,psavert,5.6,0.24503311258278143
2010-10-01,psavert,5.4,0.23178807947019872
2010-11-01,psavert,5.3,0.2251655629139073
2010-12-01,psavert,5.9,0.26490066225165565
2011-01-01,psavert,6.2,0.28476821192052987
2011-02-01,psavert,6.4,0.2980132450331126
2011-03-01,psavert,6,0.271523178807947
2011-04-01,psavert,5.9,0.26490066225165565
2011-05-01,psavert,5.9,0.26490066225165565
2011-06-01,psavert,6.1,0.2781456953642384
2011-07-01,psavert,6.3,0.29139072847682124
2011-08-01,psavert,6.2,0.28476821192052987
2011-09-01,psavert,5.7,0.25165562913907286
2011-10-01,psavert,5.5,0.2384105960264901
2011-11-01,psavert,5.6,0.24503311258278143
2011-12-01,psavert,6.4,0.2980132450331126
2012-01-01,psavert,6.6,0.31125827814569534
2012-02-01,psavert,6.7,0.3178807947019868
2012-03-01,psavert,6.9,0.33112582781456956
2012-04-01,psavert,7,0.33774834437086093
2012-05-01,psavert,7,0.33774834437086093
2012-06-01,psavert,7.1,0.3443708609271523
2012-07-01,psavert,6.6,0.31125827814569534
2012-08-01,psavert,6.4,0.2980132450331126
2012-09-01,psavert,6.5,0.304635761589404
2012-10-01,psavert,7.1,0.3443708609271523
2012-11-01,psavert,8.2,0.4172185430463576
2012-12-01,psavert,10.5,0.5695364238410596
2013-01-01,psavert,4.5,0.17218543046357618
2013-02-01,psavert,4.7,0.18543046357615897
2013-03-01,psavert,4.9,0.19867549668874177
2013-04-01,psavert,5.1,0.2119205298013245
2013-05-01,psavert,5.2,0.21854304635761593
2013-06-01,psavert,5.3,0.2251655629139073
2013-07-01,psavert,5.1,0.2119205298013245
2013-08-01,psavert,5.3,0.2251655629139073
2013-09-01,psavert,5.2,0.21854304635761593
2013-10-01,psavert,4.7,0.18543046357615897
2013-11-01,psavert,4.3,0.15894039735099338
2013-12-01,psavert,4.1,0.1456953642384106
2014-01-01,psavert,4.9,0.19867549668874177
2014-02-01,psavert,5,0.20529801324503313
2014-03-01,psavert,4.8,0.19205298013245034
2014-04-01,psavert,5,0.20529801324503313
2014-05-01,psavert,5.1,0.2119205298013245
2014-06-01,psavert,5.1,0.2119205298013245
2014-07-01,psavert,5.1,0.2119205298013245
2014-08-01,psavert,4.7,0.18543046357615897
2014-09-01,psavert,4.6,0.17880794701986755
2014-10-01,psavert,4.6,0.17880794701986755
2014-11-01,psavert,4.5,0.17218543046357618
2014-12-01,psavert,5,0.20529801324503313
2015-01-01,psavert,5.5,0.2384105960264901
2015-02-01,psavert,5.7,0.25165562913907286
2015-03-01,psavert,5.2,0.21854304635761593
2015-04-01,psavert,5.6,0.24503311258278143
1967-07-01,uempmed,4.5,0.02358490566037736
1967-08-01,uempmed,4.7,0.03301886792452831
1967-09-01,uempmed,4.6,0.028301886792452813
1967-10-01,uempmed,4.9,0.042452830188679264
1967-11-01,uempmed,4.7,0.03301886792452831
1967-12-01,uempmed,4.8,0.037735849056603765
1968-01-01,uempmed,5.1,0.05188679245283017
1968-02-01,uempmed,4.5,0.02358490566037736
1968-03-01,uempmed,4.1,0.004716981132075455
1968-04-01,uempmed,4.6,0.028301886792452813
1968-05-01,uempmed,4.4,0.018867924528301903
1968-06-01,uempmed,4.4,0.018867924528301903
1968-07-01,uempmed,4.5,0.02358490566037736
1968-08-01,uempmed,4.2,0.009433962264150952
1968-09-01,uempmed,4.6,0.028301886792452813
1968-10-01,uempmed,4.8,0.037735849056603765
1968-11-01,uempmed,4.4,0.018867924528301903
1968-12-01,uempmed,4.4,0.018867924528301903
1969-01-01,uempmed,4.4,0.018867924528301903
1969-02-01,uempmed,4.9,0.042452830188679264
1969-03-01,uempmed,4,0
1969-04-01,uempmed,4,0
1969-05-01,uempmed,4.2,0.009433962264150952
1969-06-01,uempmed,4.4,0.018867924528301903
1969-07-01,uempmed,4.4,0.018867924528301903
1969-08-01,uempmed,4.4,0.018867924528301903
1969-09-01,uempmed,4.7,0.03301886792452831
1969-10-01,uempmed,4.5,0.02358490566037736
1969-11-01,uempmed,4.8,0.037735849056603765
1969-12-01,uempmed,4.6,0.028301886792452813
1970-01-01,uempmed,4.6,0.028301886792452813
1970-02-01,uempmed,4.5,0.02358490566037736
1970-03-01,uempmed,4.6,0.028301886792452813
1970-04-01,uempmed,4.1,0.004716981132075455
1970-05-01,uempmed,4.7,0.03301886792452831
1970-06-01,uempmed,4.9,0.042452830188679264
1970-07-01,uempmed,5.1,0.05188679245283017
1970-08-01,uempmed,5.4,0.06603773584905662
1970-09-01,uempmed,5.2,0.05660377358490567
1970-10-01,uempmed,5.2,0.05660377358490567
1970-11-01,uempmed,5.6,0.07547169811320753
1970-12-01,uempmed,5.9,0.08962264150943398
1971-01-01,uempmed,6.2,0.1037735849056604
1971-02-01,uempmed,6.3,0.10849056603773584
1971-03-01,uempmed,6.4,0.11320754716981134
1971-04-01,uempmed,6.5,0.1179245283018868
1971-05-01,uempmed,6.7,0.12735849056603774
1971-06-01,uempmed,5.7,0.08018867924528303
1971-07-01,uempmed,6.2,0.1037735849056604
1971-08-01,uempmed,6.4,0.11320754716981134
1971-09-01,uempmed,5.8,0.08490566037735849
1971-10-01,uempmed,6.5,0.1179245283018868
1971-11-01,uempmed,6.4,0.11320754716981134
1971-12-01,uempmed,6.2,0.1037735849056604
1972-01-01,uempmed,6.2,0.1037735849056604
1972-02-01,uempmed,6.6,0.12264150943396225
1972-03-01,uempmed,6.6,0.12264150943396225
1972-04-01,uempmed,6.7,0.12735849056603774
1972-05-01,uempmed,6.6,0.12264150943396225
1972-06-01,uempmed,5.4,0.06603773584905662
1972-07-01,uempmed,6.1,0.0990566037735849
1972-08-01,uempmed,6,0.09433962264150944
1972-09-01,uempmed,5.6,0.07547169811320753
1972-10-01,uempmed,5.7,0.08018867924528303
1972-11-01,uempmed,5.7,0.08018867924528303
1972-12-01,uempmed,6.1,0.0990566037735849
1973-01-01,uempmed,5.7,0.08018867924528303
1973-02-01,uempmed,5.2,0.05660377358490567
1973-03-01,uempmed,5.5,0.07075471698113207
1973-04-01,uempmed,5,0.04716981132075472
1973-05-01,uempmed,4.9,0.042452830188679264
1973-06-01,uempmed,5,0.04716981132075472
1973-07-01,uempmed,5.2,0.05660377358490567
1973-08-01,uempmed,4.9,0.042452830188679264
1973-09-01,uempmed,5.4,0.06603773584905662
1973-10-01,uempmed,5.5,0.07075471698113207
1973-11-01,uempmed,5.1,0.05188679245283017
1973-12-01,uempmed,4.7,0.03301886792452831
1974-01-01,uempmed,5,0.04716981132075472
1974-02-01,uempmed,5.1,0.05188679245283017
1974-03-01,uempmed,4.8,0.037735849056603765
1974-04-01,uempmed,5,0.04716981132075472
1974-05-01,uempmed,4.6,0.028301886792452813
1974-06-01,uempmed,5.3,0.061320754716981125
1974-07-01,uempmed,5.7,0.08018867924528303
1974-08-01,uempmed,5,0.04716981132075472
1974-09-01,uempmed,5.3,0.061320754716981125
1974-10-01,uempmed,5.5,0.07075471698113207
1974-11-01,uempmed,5.2,0.05660377358490567
